CP002543,1267,6,861117,865907,4791,CAS-V-A
CP002543,1270,9,1189856,1192490,2635,CAS-V-F
CP002770,1272,2,231578,232620,1043,CAS-V-A
CP002770,1280,10,1516734,1517918,1185,CAS-V-A
CP002770,1281,11,1793886,1794924,1039,CAS-V-A
CP002770,1283,13,2562073,2564420,2348,CAS-V-A
CP003001,1288,2,549253,553190,3938,CAS-V-A
CP003001,1289,3,579542,581798,2257,CAS-V-A
CP003001,1291,5,862701,867545,4845,CAS-V-A
CP003001,1293,7,993857,995683,1827,CAS-V-A
CP003001,1297,11,1815920,1820354,4435,CAS-V-A
CP003001,1299,13,2194009,2196718,2710,CAS-V-A
CP003001,1290,4,708176,713207,5032,CAS-V-F
CP003056,1307,2,647217,649295,2079,CAS-V-A
CP003083,1314,5,1880697,1883539,2843,CAS-V-A
CP003083,1313,4,1372257,1376091,3835,CAS-V-F
CP003096,1321,5,1335232,1338629,3398,CAS-V-A
CP003096,1322,6,1667359,1670269,2911,CAS-V-A
CP003284,1323,1,281703,283757,2055,CAS-V-A
CP003362,1331,4,307278,311147,3870,CAS-V-A
CP003362,1335,8,1851862,1855371,3510,CAS-V-A
CP003362,1333,6,1448689,1450940,2252,CAS-V-F
CP003362,1334,7,1725398,1729748,4351,CAS-V-F
CP003363,639,2,109468,110493,1026,CAS-V-A
CP003363,640,3,231739,235299,3561,CAS-V-A
CP003363,638,1,74255,78249,3995,CAS-V-F
CP003408,1336,1,13246,14999,1754,CAS-V-A
CP003408,1338,3,407181,410298,3118,CAS-V-A
CP003408,1339,4,428962,430686,1725,CAS-V-A
CP003408,1345,10,943317,945088,1772,CAS-V-A
CP003408,1351,16,1335572,1338385,2814,CAS-V-A
CP003408,1352,17,1798321,1803798,5478,CAS-V-A
CP003408,1353,18,1811430,1814120,2691,CAS-V-A
CP003408,1346,11,1039355,1040865,1511,CAS-V-F
CP003409,1355,2,420402,422126,1725,CAS-V-A
CP003409,1361,8,850612,852550,1939,CAS-V-A
CP003409,1362,9,879084,883917,4834,CAS-V-A
CP003409,1363,10,890217,891988,1772,CAS-V-A
CP003409,1364,11,907108,909077,1970,CAS-V-A
CP003409,1365,12,996458,997968,1511,CAS-V-F
CP003548,1376,7,6272460,6278989,6530,CAS-V-A
CP003548,1377,8,6296059,6298332,2274,CAS-V-A
CP003549,1379,2,1660023,1664487,4465,CAS-V-A
CP003549,1384,7,6200524,6203957,3434,CAS-V-A
CP003549,1390,13,8413698,8418785,5088,CAS-V-A
CP003549,1386,9,6986396,6989311,2916,CAS-V-F
CP003591,1392,1,106955,110760,3806,CAS-V-F
CP003591,1395,4,3775994,3780555,4562,CAS-V-F
CP003591,1396,5,4356054,4358927,2874,CAS-V-F
CP003597,1399,3,4979724,4983606,3883,CAS-V-A
CP003597,1400,4,6172914,6175816,2903,CAS-V-A
CP003597,1401,5,6221409,6225046,3638,CAS-V-A
CP003600,1408,7,3226171,3231465,5295,CAS-V-A
CP003600,1412,11,4887671,4888637,967,CAS-V-A
CP003600,1415,14,6197169,6199809,2641,CAS-V-A
CP003600,1407,6,2477621,2481052,3432,CAS-V-F
CP003600,1414,13,6063866,6066159,2294,CAS-V-F
CP003610,1419,4,2473052,2475843,2792,CAS-V-A
CP003610,1417,2,852968,859281,6314,CAS-V-F
CP003620,1423,1,27997,31545,3549,CAS-V-A
CP003620,1429,7,2544958,2548911,3954,CAS-V-A
CP003620,1433,11,4786907,4789471,2565,CAS-V-A
CP003620,1426,4,827716,830102,2387,CAS-V-F
CP003620,1430,8,4082777,4086309,3533,CAS-V-F
CP003630,1435,2,643100,644201,1102,CAS-V-A
CP003630,1434,1,365330,369183,3854,CAS-V-F
CP003630,1437,4,1023660,1029305,5646,CAS-V-F
CP003630,1438,5,1240194,1242468,2275,CAS-V-F
CP003630,1439,6,1430561,1432442,1882,CAS-V-F
CP003630,1444,11,4727534,4733710,6177,CAS-V-F
CP003653,1452,6,2038172,2040767,2596,CAS-V-A
CP003653,1459,13,4245787,4249257,3471,CAS-V-A
CP003653,1460,14,4547305,4552152,4848,CAS-V-A
CP003653,1454,8,2992896,2997629,4734,CAS-V-B
CP003653,1448,2,610189,615912,5724,CAS-V-F
CP003653,1449,3,722029,723665,1637,CAS-V-F
CP003653,1450,4,1483413,1488848,5436,CAS-V-F
CP003653,1451,5,1634954,1639095,4142,CAS-V-F
CP003653,1453,7,2356499,2358435,1937,CAS-V-F
CP003653,1457,11,3482672,3484538,1867,CAS-V-F
CP003659,1465,5,4520055,4521138,1084,CAS-V-A
CP003723,1470,3,251455,254925,3471,CAS-V-A
CP003723,1472,5,917145,921696,4552,CAS-V-A
CP003723,1476,9,1671844,1675546,3703,CAS-V-A
CP003723,1473,6,1241044,1243246,2203,CAS-V-F
CP003723,1475,8,1455249,1457163,1915,CAS-V-F
CP003723,1479,12,2225290,2231980,6691,CAS-V-F
CP003904,1480,1,330593,331250,658,CAS-V-A
CP003904,1481,2,425516,429564,4049,CAS-V-A
CP003904,1482,3,454336,456117,1782,CAS-V-F
CP003904,1483,4,1051069,1052850,1782,CAS-V-F
CP003904,1484,5,1060342,1062123,1782,CAS-V-F
CP003904,1485,6,1156740,1158521,1782,CAS-V-F
CP003904,1488,9,1613024,1614805,1782,CAS-V-F
CP003905,1489,1,330591,331248,658,CAS-V-A
CP003905,1490,2,425513,429561,4049,CAS-V-A
CP003905,1491,3,454333,456114,1782,CAS-V-F
CP003905,1492,4,1051067,1052848,1782,CAS-V-F
CP003905,1493,5,1060341,1062122,1782,CAS-V-F
CP003905,1494,6,1156738,1158519,1782,CAS-V-F
CP003905,1497,9,1613016,1614797,1782,CAS-V-F
CP003906,1498,1,330593,331250,658,CAS-V-A
CP003906,1499,2,425515,429563,4049,CAS-V-A
CP003906,1500,3,454335,456116,1782,CAS-V-F
CP003906,1501,4,1051069,1052850,1782,CAS-V-F
CP003906,1502,5,1060342,1062123,1782,CAS-V-F
CP003906,1503,6,1156740,1158521,1782,CAS-V-F
CP003906,1506,9,1613023,1614804,1782,CAS-V-F
CP003945,1507,1,220234,224574,4341,CAS-V-A
CP003945,1508,2,742496,745786,3291,CAS-V-A
CP003945,1512,6,876986,878639,1654,CAS-V-A
CP003945,1513,7,903094,905707,2614,CAS-V-A
CP003945,1519,13,2682489,2685736,3248,CAS-V-A
CP003945,1520,14,2735071,2737119,2049,CAS-V-A
CP003945,1521,15,3312876,3315662,2787,CAS-V-A
CP003945,1522,16,3482509,3487273,4765,CAS-V-A
CP003945,1509,3,748006,751503,3498,CAS-V-F
CP003945,1514,8,1406976,1411090,4115,CAS-V-F
CP003945,1523,17,3555903,3562463,6561,CAS-V-F
CP003945,1524,18,3597717,3604345,6629,CAS-V-F
CP003945,1525,19,3613867,3617238,3372,CAS-V-F
CP004077,1527,1,36718,38489,1772,CAS-V-A
CP004077,1536,10,930698,932451,1754,CAS-V-A
CP004077,1538,12,1503150,1505963,2814,CAS-V-A
CP004077,1528,2,44789,49623,4835,CAS-V-F
CP004077,1543,17,1804376,1805886,1511,CAS-V-F
CP005492,1545,2,1505248,1507094,1847,CAS-V-A
CP005586,643,3,541582,544452,2871,CAS-V-A
CP005586,644,4,798970,800458,1489,CAS-V-A
CP005586,649,9,3184887,3188272,3386,CAS-V-A
CP005586,650,10,3317398,3318537,1140,CAS-V-A
CP005586,653,13,3719819,3721508,1690,CAS-V-A
CP005586,641,1,61194,68809,7616,CAS-V-F
CP005586,648,8,2725474,2727817,2344,CAS-V-F
CP006254,1551,6,1421498,1423430,1933,CAS-V-A
CP006254,1555,10,2019522,2021189,1668,CAS-V-A
CP006254,1557,12,2655199,2656749,1551,CAS-V-A
CP006254,1549,4,1128844,1133881,5038,CAS-V-F
CP006254,1552,7,1427584,1430552,2969,CAS-V-F
CP006254,1554,9,1689423,1693525,4103,CAS-V-F
CP007013,1558,1,13172,14925,1754,CAS-V-A
CP007013,1567,10,907133,908904,1772,CAS-V-A
CP007013,1573,16,1309305,1312118,2814,CAS-V-A
CP007013,1566,9,895999,900833,4835,CAS-V-F
CP007013,1568,11,1009382,1010892,1511,CAS-V-F
CP007062,1577,3,368837,372536,3700,CAS-V-A
CP007062,1578,4,738338,741135,2798,CAS-V-A
CP007062,1580,6,858578,863493,4916,CAS-V-A
CP007062,1582,8,1277038,1281589,4552,CAS-V-A
CP007062,1585,11,1909842,1913317,3476,CAS-V-A
CP007062,1587,13,2474098,2479439,5342,CAS-V-A
CP007062,1581,7,936540,938742,2203,CAS-V-F
CP007141,1589,2,48976,50017,1042,CAS-V-A
CP007141,1603,16,1246527,1251289,4763,CAS-V-A
CP007141,1606,19,1598659,1610367,11709,CAS-V-A
CP007141,1590,3,80402,82639,2238,CAS-V-B
CP007141,1595,8,649644,656275,6632,CAS-V-F
CP007141,1596,9,705024,707580,2557,CAS-V-F
CP007452,1611,2,222821,224694,1874,CAS-V-A
CP007452,1612,3,228722,236880,8159,CAS-V-A
CP007452,1620,11,1685129,1689469,4341,CAS-V-A
CP007452,1613,4,253728,258774,5047,CAS-V-F
CP007452,1616,7,937654,939859,2206,CAS-V-F
CP007452,1621,12,2189613,2192522,2910,CAS-V-F
CP007633,1622,1,86041,88237,2197,CAS-V-A
CP007633,1624,3,842245,843964,1720,CAS-V-A
CP007633,1629,8,1335363,1339302,3940,CAS-V-A
CP008903,1634,3,1052383,1053933,1551,CAS-V-A
CP008903,1637,6,2535692,2538206,2515,CAS-V-A
CP008903,1638,7,2757417,2759501,2085,CAS-V-A
CP008903,1636,5,2291615,2295014,3400,CAS-V-F
CP009277,1643,5,1577480,1581744,4265,CAS-V-A
CP009277,1644,6,1844332,1848219,3888,CAS-V-A
CP009277,1639,1,154646,160405,5760,CAS-V-F
CP009503,1654,6,2337050,2341303,4254,CAS-V-A
CP009503,1656,8,2896469,2897641,1173,CAS-V-A
CP009503,1661,13,3909104,3911162,2059,CAS-V-A
CP009503,1649,1,59097,61039,1943,CAS-V-F
CP009503,1651,3,1255525,1260074,4550,CAS-V-F
CP009503,1652,4,1338250,1343451,5202,CAS-V-F
CP009503,1653,5,2015405,2018519,3115,CAS-V-F
CP009503,1655,7,2765907,2769515,3609,CAS-V-F
CP009504,1666,5,1670748,1672806,2059,CAS-V-A
CP009504,1667,6,1742489,1746742,4254,CAS-V-A
CP009504,1671,10,2254347,2256158,1812,CAS-V-A
CP009504,1662,1,55338,57283,1946,CAS-V-F
CP009504,1664,3,1159460,1164009,4550,CAS-V-F
CP009504,1665,4,1238502,1243704,5203,CAS-V-F
CP009504,1668,7,2023632,2026748,3117,CAS-V-F
CP009504,1675,14,3388586,3392193,3608,CAS-V-F
CP009505,1677,2,89540,92517,2978,CAS-V-A
CP009505,1680,5,609725,610627,903,CAS-V-A
CP009505,1681,6,801246,802271,1026,CAS-V-A
CP009505,1683,8,3512142,3513285,1144,CAS-V-A
CP009505,1686,11,4021334,4023606,2273,CAS-V-A
CP009509,1688,1,730331,732302,1972,CAS-V-A
CP009509,1690,3,1575303,1577088,1786,CAS-V-A
CP009509,1694,7,2032510,2035846,3337,CAS-V-A
CP009509,1698,11,2693230,2695049,1820,CAS-V-A
CP009509,1697,10,2592611,2596367,3757,CAS-V-F
CP009510,1703,4,2801512,2804478,2967,CAS-V-A
CP009510,1710,11,4005327,4008663,3337,CAS-V-A
CP009510,1711,12,4136841,4140597,3757,CAS-V-F
CP009512,1714,3,1610968,1612546,1579,CAS-V-A
CP009512,1717,6,2095274,2098595,3322,CAS-V-A
CP009512,1719,8,2898664,2902420,3757,CAS-V-F
CP009514,1726,6,2651412,2653191,1780,CAS-V-A
CP009514,1730,10,3656736,3660162,3427,CAS-V-A
CP009514,1731,11,3758084,3761420,3337,CAS-V-A
CP009514,1725,5,2607013,2610769,3757,CAS-V-F
CP009516,1741,10,4816286,4818591,2306,CAS-V-A
CP009516,1733,2,656896,660190,3295,CAS-V-F
CP009516,1735,4,1467117,1470638,3522,CAS-V-F
CP009516,1738,7,3485239,3488676,3438,CAS-V-F
CP009518,1742,1,80994,83007,2014,CAS-V-A
CP009518,1744,3,413252,414955,1704,CAS-V-A
CP009518,1747,6,2382468,2388391,5924,CAS-V-A
CP009526,655,1,86444,89612,3169,CAS-V-A
CP009526,656,2,185119,188227,3109,CAS-V-A
CP009526,659,5,1898167,1901321,3155,CAS-V-A
CP009526,664,10,2867625,2871854,4230,CAS-V-A
CP009526,665,11,3712238,3713503,1266,CAS-V-A
CP009526,658,4,1888740,1892861,4122,CAS-V-F
CP009526,661,7,2096170,2099740,3571,CAS-V-F
CP009526,662,8,2327962,2331974,4013,CAS-V-F
CP009530,1751,4,716753,720825,4073,CAS-V-A
CP009530,1754,7,2481362,2486193,4832,CAS-V-A
CP009530,1756,9,2908762,2911841,3080,CAS-V-A
CP009530,1757,10,2961692,2964187,2496,CAS-V-A
CP009530,1750,3,452344,453773,1430,CAS-V-F
CP009539,1763,4,2166618,2170123,3506,CAS-V-A
CP009539,1762,3,1950980,1954410,3431,CAS-V-B
CP010129,1765,2,115077,118563,3487,CAS-V-A
CP010129,1764,1,68202,71513,3312,CAS-V-B
CP010160,1774,4,2405637,2409123,3487,CAS-V-A
CP010160,1775,5,2452683,2455994,3312,CAS-V-B
CP010436,1778,1,330542,331199,658,CAS-V-A
CP010436,1779,2,425454,429439,3986,CAS-V-A
CP010436,1780,3,454211,455992,1782,CAS-V-F
CP010436,1781,4,1050677,1052458,1782,CAS-V-F
CP010436,1782,5,1059951,1061732,1782,CAS-V-F
CP010436,1783,6,1156348,1158129,1782,CAS-V-F
CP010436,1786,9,1612497,1614278,1782,CAS-V-F
CP010967,1787,1,36718,38489,1772,CAS-V-A
CP010967,1796,10,930697,932450,1754,CAS-V-A
CP010967,1798,12,1493120,1495933,2814,CAS-V-A
CP010967,1788,2,44789,49623,4835,CAS-V-F
CP010967,1803,17,1794346,1795856,1511,CAS-V-F
CP010995,1804,1,480958,481922,965,CAS-V-A
CP011078,1812,5,2255857,2259362,3506,CAS-V-A
CP011078,1811,4,2071546,2074976,3431,CAS-V-B
CP011104,1816,4,1909894,1913388,3495,CAS-V-A
CP011104,1815,3,1623927,1627390,3464,CAS-V-B
CP011104,1814,2,1374746,1377773,3028,CAS-V-F
CP011107,1820,1,36718,38489,1772,CAS-V-A
CP011107,1829,10,930697,932450,1754,CAS-V-A
CP011107,1831,12,1503148,1505961,2814,CAS-V-A
CP011107,1821,2,44789,49623,4835,CAS-V-F
CP011107,1836,17,1804374,1805884,1511,CAS-V-F
CP011108,1837,1,36718,38489,1772,CAS-V-A
CP011108,1846,10,930697,932450,1754,CAS-V-A
CP011108,1848,12,1503148,1505961,2814,CAS-V-A
CP011108,1838,2,44789,49623,4835,CAS-V-F
CP011108,1853,17,1804374,1805884,1511,CAS-V-F
CP011456,1856,3,1422104,1424996,2893,CAS-V-A
CP011456,1857,4,2438833,2441417,2585,CAS-V-A
CP011456,1860,7,3670032,3671522,1491,CAS-V-A
CP011456,1858,5,2851192,2853730,2539,CAS-V-F
CP011456,1862,9,3808085,3813818,5734,CAS-V-F
CP011482,1868,4,1498030,1499811,1782,CAS-V-F
CP011484,1869,1,239972,241348,1377,CAS-V-A
CP011484,1870,2,1036715,1042802,6088,CAS-V-A
CP011484,1873,5,1648607,1653138,4532,CAS-V-B
CP011484,1872,4,1618363,1620144,1782,CAS-V-F
CP011832,1875,1,329002,332560,3559,CAS-V-A
CP011832,1880,6,2681773,2686945,5173,CAS-V-A
CP011832,1881,7,2725943,2727493,1551,CAS-V-A
CP011832,1884,10,3183459,3188335,4877,CAS-V-A
CP011832,1877,3,1994126,1996694,2569,CAS-V-F
CP011970,1885,1,107871,110117,2247,CAS-V-F
CP012024,1889,4,2308015,2309152,1138,CAS-V-A
CP012024,1890,5,2500228,2501825,1598,CAS-V-A
CP012024,1886,1,307177,309111,1935,CAS-V-F
CP012036,673,5,2055802,2057794,1993,CAS-V-A
CP012036,676,8,7009905,7016356,6452,CAS-V-A
CP012309,1894,2,114393,115986,1594,CAS-V-A
CP012309,1898,6,2929378,2933341,3964,CAS-V-A
CP012309,1900,8,3105020,3105768,749,CAS-V-A
CP012309,1901,9,3265759,3266869,1111,CAS-V-A
CP012309,1895,3,1398819,1402329,3511,CAS-V-F
CP012321,1904,2,116172,117765,1594,CAS-V-A
CP012321,1909,7,2857907,2861870,3964,CAS-V-A
CP012321,1911,9,3033653,3034401,749,CAS-V-A
CP012321,1912,10,3194977,3196087,1111,CAS-V-A
CP012321,1905,3,1427643,1431153,3511,CAS-V-F
CP012597,1915,1,155004,158717,3714,CAS-V-A
CP012597,1917,3,1830743,1834229,3487,CAS-V-A
CP012597,1916,2,1782871,1786287,3417,CAS-V-B
CP012713,1926,4,1506516,1511067,4552,CAS-V-A
CP012713,1928,6,1977845,1981544,3700,CAS-V-A
CP012713,1929,7,2371031,2374506,3476,CAS-V-A
CP012715,1932,2,684480,689031,4552,CAS-V-A
CP012715,1933,3,1088303,1092443,4141,CAS-V-A
CP012715,1934,4,1416842,1419209,2368,CAS-V-A
CP012715,1936,6,1489871,1493570,3700,CAS-V-A
CP012715,1938,8,1952456,1955931,3476,CAS-V-A
CP012715,1940,10,2172171,2174092,1922,CAS-V-A
CP012715,1939,9,2084919,2089488,4570,CAS-V-F
CP012833,1946,5,3007386,3011099,3714,CAS-V-A
CP012833,1948,7,4621738,4625224,3487,CAS-V-A
CP012833,1947,6,4571912,4575328,3417,CAS-V-B
CP013121,1949,1,58603,60904,2302,CAS-V-A
CP013121,1952,4,463854,467001,3148,CAS-V-A
CP013121,1953,5,469919,473862,3944,CAS-V-A
CP013121,1954,6,563922,568474,4553,CAS-V-A
CP013121,1955,7,618741,620023,1283,CAS-V-A
CP013121,1958,10,1227085,1228803,1719,CAS-V-A
CP013121,1959,11,1271237,1272249,1013,CAS-V-A
CP013121,1960,12,1390528,1391819,1292,CAS-V-A
CP013121,1961,13,1421515,1423709,2195,CAS-V-A
CP013121,1962,14,1487329,1491040,3712,CAS-V-A
CP013121,1963,15,1599319,1602223,2905,CAS-V-A
CP013121,1964,16,1953155,1956746,3592,CAS-V-A
CP013121,1965,17,2126315,2131639,5325,CAS-V-A
CP013121,1951,3,347307,348812,1506,CAS-V-F
CP013328,1968,2,472701,476412,3712,CAS-V-A
CP013328,1969,3,675603,677321,1719,CAS-V-A
CP013328,1972,6,1272129,1273411,1283,CAS-V-A
CP013328,1973,7,1323678,1328230,4553,CAS-V-A
CP013328,1975,9,1406263,1409410,3148,CAS-V-A
CP013328,1979,13,1732495,1734816,2322,CAS-V-A
CP013328,1981,15,2275458,2279049,3592,CAS-V-A
CP013328,1976,10,1499909,1503724,3816,CAS-V-F
CP013328,1977,11,1510168,1511971,1804,CAS-V-F
CP013328,1982,16,2457227,2462555,5329,CAS-V-F
CP013331,1988,6,1378041,1381987,3947,CAS-V-A
CP013331,1989,7,1457535,1462087,4553,CAS-V-A
CP013331,1990,8,1574949,1576246,1298,CAS-V-A
CP013331,1994,12,2312922,2316633,3712,CAS-V-A
CP013331,1987,5,1317584,1319387,1804,CAS-V-F
CP013334,1995,1,125704,129415,3712,CAS-V-A
CP013334,1997,3,477871,479726,1856,CAS-V-A
CP013334,1999,5,928407,929704,1298,CAS-V-A
CP013334,2000,6,1049921,1054473,4553,CAS-V-A
CP013334,2001,7,1126664,1130610,3947,CAS-V-A
CP013334,2002,8,1189819,1191622,1804,CAS-V-F
CP013336,2014,7,1466358,1470304,3947,CAS-V-A
CP013336,2015,8,1542569,1547121,4553,CAS-V-A
CP013336,2016,9,1662571,1663868,1298,CAS-V-A
CP013336,2017,10,2149471,2151326,1856,CAS-V-A
CP013336,2019,12,2406716,2410427,3712,CAS-V-A
CP013336,2013,6,1403374,1405177,1804,CAS-V-F
CP013652,2021,2,267338,268841,1504,CAS-V-A
CP013652,2023,4,968393,970879,2487,CAS-V-A
CP013652,2024,5,1194191,1197909,3719,CAS-V-A
CP013652,2027,8,2350114,2350722,609,CAS-V-A
CP013652,2029,10,3801854,3804020,2167,CAS-V-A
CP013652,2026,7,1772297,1774013,1717,CAS-V-F
CP013970,2038,5,3783615,3787072,3458,CAS-V-B
CP013970,2034,1,904843,907348,2506,CAS-V-F
CP013970,2035,2,1267204,1270571,3368,CAS-V-F
CP013970,2037,4,3770760,3772617,1858,CAS-V-F
CP014263,2044,6,4437162,4439334,2173,CAS-V-A
CP014263,2045,7,5232769,5233850,1082,CAS-V-A
CP014263,2041,3,3183571,3186785,3215,CAS-V-F
CP014334,2048,3,684328,687932,3605,CAS-V-A
CP014334,2049,4,950961,952984,2024,CAS-V-A
CP014334,2051,6,1535029,1542654,7626,CAS-V-F
CP014342,2057,2,274614,278400,3787,CAS-V-A
CP014342,2058,3,522237,523787,1551,CAS-V-A
CP014342,2059,4,1208488,1209775,1288,CAS-V-A
CP014342,2060,5,1475754,1478211,2458,CAS-V-A
CP014342,2062,7,1892877,1895329,2453,CAS-V-A
CP014342,2064,9,2164440,2167923,3484,CAS-V-A
CP014342,2065,10,2613225,2617946,4722,CAS-V-A
CP014749,679,3,602553,605427,2875,CAS-V-A
CP014749,680,4,852961,859978,7018,CAS-V-A
CP014749,683,7,1833944,1837180,3237,CAS-V-A
CP014749,684,8,2379617,2381212,1596,CAS-V-A
CP014749,682,6,1774150,1775836,1687,CAS-V-F
CP014944,2068,1,720144,724233,4090,CAS-V-A
CP014944,2073,6,4566886,4570819,3934,CAS-V-A
CP014944,2070,3,2474985,2478225,3241,CAS-V-B
CP015435,2074,1,622538,623961,1424,CAS-V-A
CP015435,2075,2,977322,980111,2790,CAS-V-A
CP015435,2076,3,2090778,2093403,2626,CAS-V-A
CP015435,2078,5,2363349,2365245,1897,CAS-V-A
CP015436,2080,1,663857,666646,2790,CAS-V-A
CP015436,2082,3,1016462,1017885,1424,CAS-V-A
CP015436,2084,5,3094591,3096487,1897,CAS-V-A
CP015436,2086,7,3364646,3367271,2626,CAS-V-A
CP016106,2088,2,109053,110646,1594,CAS-V-A
CP016106,2091,5,2858349,2862312,3964,CAS-V-A
CP016106,2093,7,3029839,3030587,749,CAS-V-A
CP016106,2094,8,3190775,3191885,1111,CAS-V-A
CP016155,2098,2,109181,110774,1594,CAS-V-A
CP016155,2102,6,2843235,2847198,3964,CAS-V-A
CP016155,2104,8,3072400,3073148,749,CAS-V-A
CP016155,2105,9,3229857,3230967,1111,CAS-V-A
CP016552,2107,1,176608,179652,3045,CAS-V-A
CP016552,2108,2,316579,318471,1893,CAS-V-A
CP016552,2112,6,1300622,1301855,1234,CAS-V-A
CP016552,2113,7,1615777,1621814,6038,CAS-V-A
CP016552,2116,10,2580576,2582126,1551,CAS-V-A
CP016552,2117,11,2597185,2601204,4020,CAS-V-A
CP016552,2110,4,596482,599764,3283,CAS-V-F
CP016552,2111,5,806689,809750,3062,CAS-V-F
CP016552,2114,8,1938037,1940809,2773,CAS-V-F
CP017019,2118,1,221014,223882,2869,CAS-V-A
CP017019,2121,4,1001618,1004228,2611,CAS-V-A
CP017019,2124,7,2820154,2822127,1974,CAS-V-A
CP017025,2127,2,457896,462784,4889,CAS-V-A
CP017025,2128,3,1398419,1401443,3025,CAS-V-A
CP017029,2131,2,1300754,1305633,4880,CAS-V-A
CP017029,2130,1,282608,289972,7365,CAS-V-F
CP017236,2138,6,3825527,3829032,3506,CAS-V-A
CP017236,2137,5,3642410,3645840,3431,CAS-V-B
CP017236,2136,4,2431249,2434057,2809,CAS-V-F
CP017603,2142,4,1085303,1090216,4914,CAS-V-A
CP017603,2144,6,1924772,1925569,798,CAS-V-A
CP017603,2147,9,2770629,2775665,5037,CAS-V-A
CP017603,2149,11,2934612,2935260,649,CAS-V-A
CP017603,2145,7,2392940,2396590,3651,CAS-V-F
CP017690,2160,1,174927,177387,2461,CAS-V-A
CP017690,2162,3,635151,641194,6044,CAS-V-A
CP017690,2163,4,692377,696175,3799,CAS-V-A
CP017690,2167,8,2881950,2883515,1566,CAS-V-A
CP017690,2168,9,3402182,3405481,3300,CAS-V-A
CP017692,2170,1,54367,59123,4757,CAS-V-A
CP017692,2171,2,184527,189082,4556,CAS-V-A
CP017692,2175,6,1305699,1307249,1551,CAS-V-A
CP017692,2172,3,394604,398458,3855,CAS-V-F
CP017692,2173,4,699585,705145,5561,CAS-V-F
CP017692,2176,7,2696580,2700198,3619,CAS-V-F
CP017888,2178,1,23902,25980,2079,CAS-V-A
CP017921,2184,1,354028,356022,1995,CAS-V-A
CP017921,2185,2,409191,410572,1382,CAS-V-A
CP017921,2187,4,1635663,1637073,1411,CAS-V-A
CP017921,2186,3,450758,454351,3594,CAS-V-F
CP017980,2192,4,1997319,2000805,3487,CAS-V-A
CP017980,2191,3,1950527,1953838,3312,CAS-V-B
CP018103,2206,8,4093562,4097048,3487,CAS-V-A
CP018103,2207,9,4140530,4143841,3312,CAS-V-B
CP018109,2216,8,4095835,4099321,3487,CAS-V-A
CP018109,2217,9,4142803,4146114,3312,CAS-V-B
CP018115,694,8,4096778,4100264,3487,CAS-V-A
CP018115,695,9,4143746,4147057,3312,CAS-V-B
CP018121,2226,8,4093562,4097048,3487,CAS-V-A
CP018121,2227,9,4140530,4143841,3312,CAS-V-B
CP018900,2229,1,422622,425646,3025,CAS-V-A
CP018900,2230,2,1277898,1282783,4886,CAS-V-A
CP019116,2234,2,875480,879193,3714,CAS-V-A
CP019116,2239,7,3921240,3924726,3487,CAS-V-A
CP019116,2240,8,3971804,3975220,3417,CAS-V-B
CP019116,2233,1,109879,117318,7440,CAS-V-F
CP019225,2241,1,315641,320688,5048,CAS-V-B
CP019225,2244,4,3198017,3203024,5008,CAS-V-F
CP019418,2245,1,889798,893511,3714,CAS-V-A
CP019418,2250,6,3873857,3877343,3487,CAS-V-A
CP019418,2251,7,3921696,3925112,3417,CAS-V-B
CP019636,2262,11,5050161,5053100,2940,CAS-V-A
CP019636,2266,15,7489051,7492563,3513,CAS-V-A
CP019636,2252,1,1305655,1308276,2622,CAS-V-F
CP019636,2253,2,1618369,1622702,4334,CAS-V-F
CP019636,2254,3,2221116,2222143,1028,CAS-V-F
CP019636,2255,4,2257042,2262467,5426,CAS-V-F
CP019636,2257,6,3970197,3972124,1928,CAS-V-F
CP019636,2263,12,6282962,6285836,2875,CAS-V-F
CP019636,2265,14,7017563,7021761,4199,CAS-V-F
CP019858,2268,2,109181,110774,1594,CAS-V-A
CP019858,2272,6,2933749,2937712,3964,CAS-V-A
CP019858,2274,8,3110241,3110989,749,CAS-V-A
CP019858,2275,9,3267734,3268844,1111,CAS-V-A
CP019870,2280,4,995610,996358,749,CAS-V-A
CP019870,2282,6,1173096,1177059,3964,CAS-V-A
CP019870,2286,10,3947231,3948824,1594,CAS-V-A
CP019870,2279,3,832124,835171,3048,CAS-V-F
CP019961,2291,3,1730511,1733997,3487,CAS-V-A
CP019961,2290,2,1683720,1687031,3312,CAS-V-B
CP020378,2299,2,112019,113612,1594,CAS-V-A
CP020378,2300,3,472040,473260,1221,CAS-V-A
CP020378,2301,4,620238,621985,1748,CAS-V-A
CP020378,2303,6,2181842,2183000,1159,CAS-V-A
CP020378,2307,10,2959460,2963423,3964,CAS-V-A
CP020378,2309,12,3027232,3028609,1378,CAS-V-A
CP020378,2310,13,3190806,3191554,749,CAS-V-A
CP020378,2302,5,874022,879527,5506,CAS-V-F
CP020378,2311,14,3219273,3222078,2806,CAS-V-F
CP020379,2315,2,112019,113612,1594,CAS-V-A
CP020379,2316,3,526255,527475,1221,CAS-V-A
CP020379,2317,4,674453,676200,1748,CAS-V-A
CP020379,2319,6,2191471,2192629,1159,CAS-V-A
CP020379,2323,10,2969092,2973055,3964,CAS-V-A
CP020379,2325,12,3036864,3038241,1378,CAS-V-A
CP020379,2327,14,3197699,3198447,749,CAS-V-A
